MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,subcategory,category,total,e_ij_max,target
3.0,22.0,19.0,10.88888888888889,7.012345679012346,3.0,1.0,88.0,87.0,44.333333333333336,38.81481481481482,1.0,6.941,47.867,40.925999999999995,22.654555555555554,13.967604938271604,6.941,388.36,1941.0,1552.6399999999999,589.9111111111112,300.241975308642,388.36,1.0,16.0,15.0,8.0,7.111111111111111,1.0,2.0,4.0,2.0,2.6666666666666665,0.5925925925925927,2.0,105.0,160.0,55.0,121.33333333333333,14.51851851851852,105.0,0.98,2.58,1.6,1.7533333333333334,0.7348148148148148,0.98,1.0,2.0,1.0,1.5555555555555556,0.4938271604938272,1.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,0.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5555555555555554,2.271604938271605,1.0,0.0,1.0,1.0,0.4444444444444444,0.4938271604938272,0.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2222222222222223,1.2839506172839508,1.0,16.5933333333,25.786875,9.1935416667,20.690092592577777,4.5304732510419745,16.5933333333,0.0,2.202,2.202,0.9786666666666667,1.0874074074074072,0.0,2.25333333333e-05,2.25333333333e-05,2.5037037037e-06,4.451028806577778e-06,0.0,70.0,229.0,159.0,154.44444444444446,75.06172839506172,70.0,0.30280490225166723,0.758,478.67378728325906,589.911111111111,3.5555555555555554,10.88888888888889,40.31333333333333,20.53333333333333,1.5423444915492275,26.199999999999996,0.7510511208931093,8.0227,87.4973,tetra-42m,CAT A,"[[0.0, 0.0, 0.0, -0.063, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.063, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.112]]",0.11194,"[-0.063, 0.112]"
7.0,31.0,24.0,19.0,12.0,7.0,74.0,82.0,8.0,78.0,4.0,74.0,14.0067,69.723,55.7163,41.86485,27.85815,14.0067,63.05,302.91,239.86,182.98000000000002,119.93,63.05,13.0,15.0,2.0,14.0,1.0,13.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,122.0,51.0,96.5,25.5,71.0,1.81,3.04,1.23,2.425,0.615,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.76875,18.8575,4.088750000000001,16.813125,2.0443750000000005,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,129.0,65.0,64.0,0.4166666666666667,0.615,119.93000000000002,182.98000000000002,4.0,19.0,14.512915,53.56,0.0,43.75,0.0,5.7628,33.1939,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.125, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.125, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.125]]",0.124768061413458,0.125
5.0,33.0,28.0,19.0,14.0,5.0,72.0,84.0,12.0,78.0,6.0,72.0,10.811,74.9216,64.1106,42.866299999999995,32.0553,10.811,1090.0,2348.0,1258.0,1719.0,629.0,1090.0,13.0,15.0,2.0,14.0,1.0,13.0,2.0,4.0,2.0,3.0,1.0,2.0,84.0,119.0,35.0,101.5,17.5,84.0,2.04,2.18,0.14000000000000012,2.1100000000000003,0.07000000000000006,2.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,7.1725,22.175,15.002500000000001,14.67375,7.501250000000001,7.1725,0.0,1.524,1.524,0.762,0.762,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.0,166.0,0.0,166.0,0.13432835820895517,0.07,629.5,1719.5,4.0,19.0,38.5,171.0,0.8713450292397661,43.75,0.0,5.7628,319.3744,hextetramm,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.053, 0.0], [0.0, 0.0, 0.0, -0.053, 0.0, 0.0], [-0.09, -0.09, 0.198, 0.0, 0.0, 0.0]]",0.235447074944674,"[-0.053, -0.09, 0.198]"
3.0,51.0,48.0,15.5,9.375,16.0,1.0,88.0,87.0,55.0,40.5,88.0,6.941,121.76,114.819,33.855374999999995,21.97615625,32.065,388.36,903.78,515.42,477.28625,106.6234375,388.36,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,5.0,3.0,2.875,0.65625,3.0,105.0,139.0,34.0,117.875,12.875,105.0,0.98,2.58,1.6,1.91375,0.7003125,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,5.25,3.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,16.5933333333,31.56,14.9666666667,23.0609374999875,4.850703125015625,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,141.625,71.625,70.0,0.29821583518624467,0.7424,164.0117296062617,477.28625,4.0,15.5,34.9775,13.225,0.8304487891354481,25.95,0.7108168528043123,8.1005,91.0852,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.005, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.005, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.005]]",0.00527,0.005
5.0,20.0,15.0,8.0,2.0,8.0,7.0,87.0,80.0,75.33333333333333,13.611111111111112,87.0,10.811,40.078,29.267000000000003,16.276483333333335,3.9669194444444464,15.9994,54.8,2348.0,2293.2,907.5500000000001,994.875,54.8,2.0,16.0,14.0,13.833333333333334,2.5277777777777777,16.0,2.0,4.0,2.0,2.1666666666666665,0.3055555555555554,2.0,66.0,176.0,110.0,81.16666666666667,17.694444444444446,66.0,1.0,3.44,2.44,2.7699999999999996,0.7816666666666667,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.5555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8333333333333335,1.4444444444444446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8333333333333335,1.4444444444444446,2.0,7.1725,37.77,30.597500000000004,10.849583333333333,4.486736111111111,9.105,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,81.08333333333333,80.59722222222223,12.0,0.5551687940901929,0.837,1058.4747090612143,907.8833333333333,4.666666666666667,8.0,25.682171666666665,139.32666666666665,0.9196819095262883,40.72083333333333,0.2467191468933158,7.3803,23.9455,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.697, 0.0], [0.0, 0.0, 0.0, 0.779, 0.0, 0.0], [0.929, 1.201, 0.695, 0.0, 0.0, 0.0]]",1.67000316134431,"[0.697, 0.779, 0.929, 1.201, 0.695]"
11.0,74.0,63.0,18.181818181818183,10.148760330578513,11.0,2.0,83.0,81.0,35.90909090909091,36.99173553719008,2.0,22.98976928,183.84,160.85023072,40.51578760727273,26.058947707768596,22.98976928,317.3,3695.0,3377.7,653.5836363636364,552.9847933884298,370.87,1.0,15.0,14.0,6.545454545454546,6.148760330578512,1.0,3.0,6.0,3.0,3.272727272727273,0.4958677685950415,3.0,107.0,166.0,59.0,144.1818181818182,27.041322314049584,166.0,0.93,2.36,1.4299999999999997,1.518181818181818,0.6416528925619834,0.93,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,3.0,3.0,1.0909090909090908,1.3884297520661157,0.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933884,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,1.0,20.0,19.0,4.181818181818182,3.4710743801652892,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,3.0,3.0,1.0909090909090908,1.3884297520661157,0.0,6.0,6.0,0.5454545454545454,0.9917355371900828,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.1818181818181817,1.2892561983471074,1.0,16.05,29.2433333333,13.1933333333,25.617359307327273,3.9556080283338844,29.2433333333,0.0,1.625,1.625,0.5909090909090909,0.7520661157024794,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,146.45454545454547,105.0578512396694,229.0,0.2835784180374867,0.6459,962.1057508712356,653.5836363636364,2.909090909090909,18.181818181818183,91.904,35.61818181818182,2.436814961309104,32.345454545454544,1.3868232364645368,7.6195,94.7501,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.079, 0.0], [0.0, 0.0, 0.0, -0.079, 0.0, 0.0], [-0.092, -0.091, 0.418, 0.0, 0.0, 0.0]]",0.43801058389039,"[-0.079, -0.079, -0.092, -0.091, 0.418]"
4.0,14.0,10.0,8.0,3.0,7.0,67.0,82.0,15.0,77.25,5.125,82.0,9.012182,28.0855,19.073318,16.2777705,5.903864749999999,14.0067,63.05,1687.0,1623.95,843.275,780.225,63.05,2.0,15.0,13.0,11.5,4.75,15.0,2.0,3.0,1.0,2.25,0.375,2.0,71.0,111.0,40.0,87.25,16.25,71.0,1.57,3.04,1.47,2.3875,0.6525000000000001,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,7.89,20.44,12.55,14.466875000000002,3.2884374999999997,14.76875,0.0,6.437,6.437,3.41175,3.0252499999999998,6.437,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,202.25,12.375,194.0,0.3313701750550537,0.6628,781.515947134158,843.275,4.0,8.0,85.012915,84.28,0.38561359566347536,65.8125,0.5806400143132134,8.6442,78.7227,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.016, 0.0], [0.0, 0.0, 0.0, 0.027, 0.0, 0.0], [-0.132, -0.143, 0.348, 0.0, 0.0, 0.0]]",0.398786688594291,"[0.016, 0.027, -0.132, -0.143, 0.348]"
29.0,41.0,12.0,33.0,3.0,34.0,47.0,89.0,42.0,74.375,14.625,89.0,63.546,92.90638,29.36038,74.9230475,8.532785624999999,78.96,494.0,2750.0,2256.0,1099.91375,605.9137499999999,494.0,5.0,16.0,11.0,12.75,3.25,16.0,4.0,5.0,1.0,4.125,0.21875,4.0,120.0,164.0,44.0,130.0,10.0,120.0,1.6,2.55,0.9499999999999997,2.1875,0.36249999999999993,2.55,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,4.0,10.0,6.0,9.25,1.3125,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,12.75,3.25,16.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,0.75,1.3125,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,11.07,25.92,14.850000000000001,19.38375,6.536250000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,120.0,106.0,14.0,0.24527307056939554,0.374,740.8424308842181,1099.91375,7.75,33.0,157.01,77.9,0.9012005847560499,24.6,0.8586622613730919,8.1005,134.651,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.033, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.033, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.033]]",0.033063333333333,0.033
3.0,74.0,71.0,20.571428571428573,15.265306122448981,16.0,1.0,88.0,87.0,57.857142857142854,34.44897959183673,88.0,6.941,183.84,176.899,46.56885714285714,39.22032653061225,32.065,388.36,3695.0,3306.64,879.4028571428571,804.4563265306123,388.36,1.0,16.0,15.0,10.285714285714286,6.530612244897959,16.0,2.0,6.0,4.0,3.142857142857143,0.8163265306122448,3.0,105.0,162.0,57.0,119.71428571428571,16.816326530612244,105.0,0.98,2.58,1.6,2.0914285714285716,0.6351020408163264,2.58,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,4.0,4.0,0.5714285714285714,0.9795918367346939,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,20.0,19.0,6.571428571428571,3.8367346938775504,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,6.0,6.0,0.8571428571428571,1.469387755102041,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2857142857142856,1.0612244897959182,2.0,16.05,25.786875,9.736874999999998,21.76916666665714,4.591666666677551,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,138.14285714285714,77.87755102040816,70.0,0.35134985931416907,0.7069,1149.8162893351303,879.402857142857,4.571428571428571,20.57142857142857,48.68857142857143,51.82857142857143,2.0337794626366352,49.2,0.9918095243508368,7.9457,64.3653,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.053, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.005, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.005]]",0.05311,"[0.053, -0.005, -0.005]"
8.0,62.0,54.0,25.727272727272727,22.56198347107438,8.0,23.0,87.0,64.0,65.9090909090909,26.84297520661157,87.0,15.9994,150.36,134.3606,59.634743636363645,55.53589190082644,15.9994,54.8,2750.0,2695.2,651.6909090909091,759.6793388429753,54.8,3.0,16.0,13.0,11.454545454545455,5.785123966942148,16.0,2.0,6.0,4.0,3.3636363636363638,1.7355371900826448,2.0,66.0,198.0,132.0,110.9090909090909,57.15702479338843,66.0,1.17,3.44,2.27,2.6536363636363633,1.0008264462809917,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933883,0.0,0.0,6.0,6.0,1.6363636363636365,2.380165289256198,0.0,5.0,8.0,3.0,6.454545454545454,0.84297520661157,6.0,0.0,1.0,1.0,0.09090909090909091,0.16528925619834708,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,6.0,6.0,0.5454545454545454,0.9917355371900828,0.0,8.0,8.0,2.1818181818181817,3.173553719008264,2.0,8.0,6.0,4.090909090909091,2.6611570247933884,2.0,9.105,33.23,24.124999999999996,16.509545454545457,9.423966942148759,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,73.72727272727273,78.56198347107438,12.0,0.7687298048212471,1.0463,870.6781489208654,651.690909090909,5.090909090909091,25.727272727272723,8.471459999999999,59.901818181818186,0.5921972093687781,36.75,0.2825754492407426,7.1498,12.0989,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.67, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.033, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.265]]",0.67002,"[0.67, -0.033, 0.265]"
8.0,52.0,44.0,18.17391304347826,13.315689981096408,8.0,70.0,90.0,20.0,80.52173913043478,7.584120982986768,87.0,15.9994,127.6,111.6006,40.48374050434783,32.593504128544424,15.9994,54.8,933.47,878.6700000000001,406.86782608695654,367.37512287334596,54.8,12.0,16.0,4.0,14.521739130434783,1.6710775047258977,16.0,2.0,5.0,3.0,2.9130434782608696,0.952741020793951,2.0,66.0,144.0,78.0,97.04347826086956,32.39319470699433,66.0,1.61,3.44,1.8299999999999998,2.6,0.8765217391304346,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5217391304347827,1.671077504725898,4.0,0.0,10.0,10.0,2.1739130434782608,3.402646502835539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,6.695652173913044,2.6540642722117207,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,9.105,34.7633333333,25.658333333299996,13.95144927536087,5.057164461246124,9.105,0.0,0.464,0.464,0.02017391304347826,0.038593572778827974,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,105.30434782608695,97.36105860113422,12.0,0.5075181792171027,0.8824,383.99548190227586,406.86782608695654,6.260869565217391,18.17391304347826,78.3182156521739,57.90086956521739,0.20540713933881133,33.608695652173914,0.3250675773992338,9.3991,36.4907,cubic,CAT A,"[[0.0, 0.0, 0.0, 0.195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.195, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.195]]",0.19504,0.195
3.0,26.0,23.0,8.9,3.5400000000000005,9.0,1.0,93.0,92.0,61.6,37.67999999999999,93.0,6.941,55.845,48.903999999999996,19.06584192,7.355831616000003,18.9984032,53.5,1811.0,1757.5,349.30699999999996,354.9684,53.5,1.0,17.0,16.0,11.3,6.840000000000001,17.0,2.0,4.0,2.0,2.2,0.36000000000000015,2.0,57.0,132.0,75.0,85.8,34.56,57.0,0.98,3.98,3.0,2.8649999999999998,1.338,3.98,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.3,2.5799999999999996,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.3,0.54,1.0,9.7075,16.5933333333,6.885833333299999,11.875499999990001,2.8306999999860003,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,15.0,229.0,214.0,100.6,102.71999999999998,15.0,0.6596891113189767,1.3853,519.0508700936739,349.325,5.300000000000001,8.899999999999999,33.51662,52.43600000000001,0.8308356520307539,35.71,0.6572892775524579,7.4655,17.1546,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, 0.232, 0.0], [0.0, 0.0, 0.0, -0.012, 0.0, 0.0], [0.195, 0.127, 0.04, 0.0, 0.0, 0.0]]",0.236202795495735,"[0.232, -0.012, 0.195, 0.127, 0.04]"
4.0,20.0,16.0,10.666666666666666,4.222222222222222,8.0,7.0,87.0,80.0,70.5,21.75,87.0,9.012182,40.078,31.065818000000004,21.44458183333333,8.424778777777778,15.9994,54.8,1687.0,1632.2,628.9666666666667,669.8611111111112,54.8,2.0,16.0,14.0,12.166666666666666,5.083333333333334,16.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,66.0,176.0,110.0,94.33333333333333,33.05555555555555,66.0,1.0,3.44,2.44,2.620833333333333,0.9556944444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.5555555555555554,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,7.89,37.77,29.880000000000003,15.670416666666668,8.95638888888889,9.105,0.0,0.773,0.773,0.12883333333333333,0.21472222222222223,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,98.5,100.91666666666667,12.0,0.6152153510838568,1.0039,700.3463706544704,628.9666666666667,4.666666666666666,10.666666666666668,74.18217166666666,61.57666666666667,0.5148012220810376,45.045833333333334,0.6538704945981154,9.3012,24.5746,ortho222,CAT A,"[[0.0, 0.0, 0.0, 0.13, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.547, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.547]]",0.547275,"[0.13, 0.547, 0.547]"
1.0,30.0,29.0,9.0,5.4,8.0,1.0,92.0,91.0,77.2,16.88,87.0,1.00794,65.38,64.37205999999999,18.5307642,11.85844672,15.9994,14.01,692.68,678.67,176.569,186.7926,54.8,1.0,16.0,15.0,11.0,6.0,16.0,1.0,4.0,3.0,2.1,0.5599999999999999,2.0,31.0,128.0,97.0,74.9,26.46,66.0,0.98,3.44,2.46,2.6420000000000003,0.7979999999999999,3.44,1.0,2.0,1.0,1.7,0.42000000000000004,2.0,0.0,4.0,4.0,2.3,1.8399999999999999,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.0,2.4,6.0,0.0,1.0,1.0,0.3,0.42000000000000004,0.0,0.0,3.0,3.0,1.3,1.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.68,2.0,6.615,22.5702380952,15.9552380952,11.187857142850001,3.9119999999900004,9.105,0.0,7.853,7.853,1.7330999999999999,2.4479599999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,87.3,92.36,12.0,0.5649025262272767,0.8675,221.3506564458303,176.56900000000002,5.0,9.0,20.57299,46.692,0.39614323956330816,39.72,0.2981397607815729,11.3007,35.4126,orthomm2,CAT B,"[[0.0, 0.0, 0.0, 0.0, -0.034, 0.0], [0.0, 0.0, 0.0, -0.043, 0.0, 0.0], [-0.07, 0.303, 0.063, 0.0, 0.0, 0.0]]",0.317632399008665,"[-0.034, -0.043, -0.07, 0.303, 0.063]"
