NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,track_id
2.0,0.7114582486036499,0.6376437275907965,0.5879578288668732,0.5708728272561271,0.561250749923821,6.444444444444445,1.0,0.4938271604938272,7.0,6.0,6.0,79.22222222222223,5.0,2.469135802469136,82.0,77.0,77.0,12.89781111111111,1.9960000000000004,0.9856790123456791,14.0067,12.0107,12.0107,2151.9111111111115,3759.95,1856.7654320987654,3823.0,63.05,3823.0,14.444444444444445,1.0,0.4938271604938272,15.0,14.0,14.0,2.0,0.0,0.0,2.0,2.0,2.0,73.77777777777777,5.0,2.469135802469136,76.0,71.0,76.0,2.767777777777778,0.4900000000000002,0.24197530864197542,3.04,2.55,2.55,2.0,0.0,0.0,2.0,2.0,2.0,2.4444444444444446,1.0,0.4938271604938272,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,1.0,0.4938271604938272,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555555555555554,1.0,0.4938271604938272,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555555555555554,1.0,0.4938271604938272,4.0,3.0,4.0,9.697222222222223,9.12875,4.508024691358026,14.76875,5.64,5.64,5.358666666666667,1.9409999999999998,0.9585185185185184,6.437,4.496,4.496,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,194.0,194.0,194.0,0.44999999999999996,0.55,0.0,0.0,1.0,0.058259010234791964,0.02876988159742813,1932.0
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,14.5,28.0,9.5,33.0,5.0,5.0,77.75,12.0,5.75,84.0,72.0,72.0,31.879340499999998,64.1106,21.52112975,74.9216,10.811,10.811,1525.825,2030.7,822.1750000000001,2348.0,317.3,2348.0,14.0,2.0,1.0,15.0,13.0,13.0,2.75,2.0,0.75,4.0,2.0,2.0,98.5,35.0,14.5,119.0,84.0,84.0,2.1125,0.1499999999999999,0.07250000000000001,2.19,2.04,2.04,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.5,10.0,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,12.0,4.25,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,3.0,5.0,14.772559523800002,15.397738095200001,7.600059523800001,22.5702380952,7.1725,7.1725,1.16825,1.625,0.584125,1.625,0.0,1.524,0.0,0.0,0.0,0.0,0.0,0.0,125.0,164.0,61.5,166.0,2.0,166.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.0,1.0,0.005609209308919061,0.00262743093421014,2708.0
3.0,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,56.5,47.0,22.5,81.0,34.0,34.0,79.0,41.0,10.0,89.0,48.0,89.0,138.7422225,125.4233,59.7822225,204.3833,78.96,78.96,874.625,2796.0,603.84375,3290.0,494.0,494.0,13.5,11.0,2.5,16.0,5.0,16.0,5.0,2.0,1.0,6.0,4.0,4.0,135.625,50.0,15.625,170.0,120.0,120.0,2.07,1.0499999999999998,0.47999999999999987,2.55,1.5,2.55,2.0,0.0,0.0,2.0,2.0,2.0,2.375,4.0,1.625,4.0,0.0,4.0,9.125,7.0,1.53125,10.0,3.0,10.0,7.0,14.0,7.0,14.0,0.0,0.0,20.5,11.0,4.875,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,5.0,1.59375,5.0,0.0,2.0,0.875,7.0,1.53125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,5.0,1.75,7.0,2.0,2.0,25.316250000000004,8.79,1.799062499999998,26.91,18.12,25.92,0.3995,0.799,0.3995,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,108.375,215.0,94.375,229.0,14.0,14.0,0.0975609756097561,0.11585365853658537,0.4451219512195122,0.34146341463414637,1.0,0.24090246102901902,0.10336693892289545,2857.0
3.0,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,47.5,65.0,31.5,81.0,16.0,16.0,78.5,40.0,9.5,88.0,48.0,88.0,115.2947225,172.3183,83.2297225,204.3833,32.065,32.065,821.8050000000001,2901.64,617.0487499999999,3290.0,388.36,388.36,13.5,11.0,2.5,16.0,5.0,16.0,4.5,3.0,1.5,6.0,3.0,3.0,128.125,65.0,23.125,170.0,105.0,105.0,2.085,1.08,0.495,2.58,1.5,2.58,2.0,0.0,0.0,2.0,2.0,2.0,2.375,4.0,1.625,4.0,0.0,4.0,4.125,10.0,4.40625,10.0,0.0,0.0,7.0,14.0,7.0,14.0,0.0,0.0,15.5,21.0,9.5,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,5.0,1.59375,5.0,0.0,2.0,0.875,7.0,1.53125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,5.0,1.75,7.0,2.0,2.0,25.2496875,8.79,1.782421874999999,26.91,18.12,25.786875,1.101,2.202,1.101,2.202,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,136.375,159.0,66.375,229.0,70.0,70.0,0.12903225806451613,0.1532258064516129,0.2661290322580645,0.45161290322580644,1.0,0.2529326968628044,0.10912253560498991,46.0
3.0,0.6846531968814576,0.639653743364006,0.6263144593884458,0.6251473243490634,0.6250065596901787,13.5,51.0,10.375,55.0,4.0,9.0,75.5,88.0,21.875,93.0,5.0,93.0,30.740228987499997,123.8932699,25.541305728125,132.9054519,9.012182,18.9984032,461.13625,1506.5,549.431875,1560.0,53.5,53.5,11.25,16.0,7.1875,17.0,1.0,17.0,2.5,4.0,0.875,6.0,2.0,2.0,90.125,187.0,41.40625,244.0,57.0,57.0,2.97875,3.19,1.2515625000000001,3.98,0.79,3.98,1.875,1.0,0.21875,2.0,1.0,2.0,3.125,5.0,2.34375,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.5,7.0,1.0,7.0,0.125,1.0,0.21875,1.0,0.0,0.0,0.625,1.0,0.46875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.375,1.0,0.0,1.0,22.510312499999998,107.875,23.313671874999997,115.765,7.89,9.7075,1.23125,1.97,0.9234374999999999,1.97,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,86.5,214.0,89.375,229.0,15.0,15.0,0.375,0.625,0.0,0.0,1.0,0.9214503994822504,0.3921402995691332,2367.0
3.0,0.6226998490772391,0.5432789229659131,0.49250172076412113,0.4731966729796665,0.4593318728835943,31.714285714285715,31.0,13.46938775510204,47.0,16.0,31.5,77.57142857142857,23.0,10.775510204081632,88.0,65.0,76.5,70.67445714285714,75.8032,33.09382040816327,107.8682,32.065,69.9666,851.4099999999999,846.57,396.90000000000003,1234.93,388.36,811.645,13.714285714285715,5.0,2.3265306122448974,16.0,11.0,13.5,4.0,2.0,0.8571428571428571,5.0,3.0,4.0,124.14285714285714,40.0,17.877551020408163,145.0,105.0,125.0,2.244285714285714,0.6500000000000001,0.28775510204081634,2.58,1.93,2.255,1.5714285714285712,1.0,0.4897959183673469,2.0,1.0,1.5,2.142857142857143,4.0,1.8367346938775508,4.0,0.0,2.0,5.7142857142857135,10.0,4.8979591836734695,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428571428571429,9.0,2.9387755102040813,15.0,6.0,8.5,0.42857142857142855,1.0,0.48979591836734687,1.0,0.0,0.5,1.2857142857142856,3.0,1.1020408163265307,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.0,0.6122448979591837,3.0,1.0,1.5,21.217946428571427,9.456875,4.18966836734694,25.786875,16.33,21.058437499999997,0.9437142857142856,2.202,1.078530612244898,2.202,0.0,1.101,0.0,0.0,0.0,0.0,0.0,0.0,150.1428571428571,155.0,68.6938775510204,225.0,70.0,147.5,0.16666666666666666,0.2272727272727273,0.6060606060606061,0.0,1.0,0.1002380044323461,0.04352181271093551,207.0
5.0,0.6007884366082042,0.5537234612678436,0.5400286564137603,0.5386658627803683,0.538472794045879,8.538461538461538,22.0,3.526627218934911,25.0,3.0,8.0,63.38461538461539,86.0,30.54437869822485,87.0,1.0,87.0,17.74933130769231,47.997045,7.755868366863907,54.938045,6.941,15.9994,569.5361538461539,3768.2,646.6042603550296,3823.0,54.8,54.8,11.615384615384615,15.0,5.609467455621302,16.0,1.0,16.0,2.230769230769231,2.0,0.3905325443786983,4.0,2.0,2.0,89.84615384615385,73.0,27.810650887573967,139.0,66.0,66.0,2.562307692307692,2.46,0.945207100591716,3.44,0.98,3.44,1.7692307692307692,1.0,0.3550295857988166,2.0,1.0,2.0,2.5384615384615383,4.0,1.6449704142011834,4.0,0.0,4.0,0.38461538461538464,5.0,0.7100591715976332,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6923076923076925,6.0,1.8106508875739644,7.0,1.0,6.0,0.23076923076923078,1.0,0.3550295857988166,1.0,0.0,0.0,1.6153846153846154,4.0,0.9940828402366865,4.0,0.0,2.0,0.38461538461538464,5.0,0.7100591715976332,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230769230769231,4.0,0.8165680473372781,5.0,1.0,2.0,11.708678792461537,16.9302380952,3.9254650654236674,22.5702380952,5.64,9.105,0.4708461538461539,4.496,0.7968165680473374,4.496,0.0,0.0,2.385543766576923E-5,3.10120689655E-4,4.404080799834319E-5,3.10120689655E-4,0.0,0.0,91.0769230769231,227.0,98.8639053254438,229.0,2.0,12.0,0.3770491803278688,0.540983606557377,0.0819672131147541,0.0,1.0,0.7797297329475583,0.31850406784365276,494.0
4.0,0.6232413273091858,0.5688477041523612,0.5488491780010473,0.5460618362222749,0.5455077909086778,22.18181818181818,42.0,14.380165289256198,51.0,9.0,9.0,92.45454545454545,10.0,1.9834710743801662,95.0,85.0,93.0,50.40203810909091,102.7615968,34.258510809917354,121.76,18.9984032,18.9984032,228.74363636363637,850.28,191.17487603305784,903.78,53.5,53.5,16.727272727272727,2.0,0.4462809917355376,17.0,15.0,17.0,3.0,3.0,1.0909090909090908,5.0,2.0,2.0,87.36363636363636,82.0,33.12396694214876,139.0,57.0,57.0,3.3963636363636365,1.9300000000000002,0.6366942148760331,3.98,2.05,3.98,2.0,0.0,0.0,2.0,2.0,2.0,4.727272727272727,2.0,0.4462809917355376,5.0,3.0,5.0,4.545454545454545,10.0,4.958677685950413,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.272727272727272,10.0,4.661157024793388,17.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,2.0,0.44628099173553715,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,2.0,0.44628099173553715,3.0,1.0,1.0,18.560454545454544,21.8525,9.657768595041322,31.56,9.7075,9.7075,1.5445454545454544,1.97,0.46413223140495863,1.97,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,41.99999999999999,152.0,34.54545454545455,166.0,14.0,15.0,0.1774193548387097,0.4193548387096774,0.4032258064516129,0.0,1.0,0.6059293220058688,0.18024006965229467,317.0
5.0,0.6136311676215145,0.56893448075725,0.5567261675089658,0.5556865263830844,0.55556138640238,15.333333333333332,35.0,11.592592592592592,38.0,3.0,8.0,62.27777777777778,86.0,30.9320987654321,87.0,1.0,87.0,33.61013333333334,80.679,27.330592592592595,87.62,6.941,15.9994,789.1922222222222,3768.2,853.2693827160494,3823.0,54.8,54.8,11.555555555555555,15.0,5.481481481481481,16.0,1.0,16.0,2.777777777777778,3.0,1.123456790123457,5.0,2.0,2.0,102.8888888888889,129.0,46.96296296296296,195.0,66.0,66.0,2.5655555555555556,2.49,0.9716049382716049,3.44,0.95,3.44,1.8888888888888888,1.0,0.1975308641975309,2.0,1.0,2.0,2.4444444444444446,4.0,1.7283950617283947,4.0,0.0,4.0,0.5555555555555556,10.0,1.0493827160493827,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888888888888889,10.0,1.91358024691358,11.0,1.0,6.0,0.1111111111111111,1.0,0.19753086419753085,1.0,0.0,0.0,1.5555555555555556,4.0,1.037037037037037,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.0,0.8888888888888887,4.0,0.0,2.0,19.27296296296111,48.589999999999996,15.536460905350616,54.23,5.64,9.105,0.4995555555555556,4.496,0.8880987654320989,4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.44444444444446,217.0,101.60493827160494,229.0,12.0,12.0,0.3863636363636363,0.5,0.11363636363636363,0.0,0.0,0.7877573323062756,0.3288586668101683,2467.0
3.0,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,39.33333333333333,23.0,8.222222222222223,50.0,27.0,39.333333333333336,61.666666666666664,33.0,12.222222222222221,80.0,47.0,61.666666666666664,90.18319166666666,59.776804999999996,20.833331111111114,118.71,58.933195,90.18319166666667,1674.36,2244.92,779.52,2750.0,505.08,1674.36,9.333333333333332,9.0,3.1111111111111107,14.0,5.0,9.333333333333334,4.666666666666666,1.0,0.44444444444444464,5.0,4.0,4.666666666666667,143.0,38.0,14.0,164.0,126.0,143.0,1.8133333333333332,0.3599999999999999,0.14222222222222217,1.96,1.6,1.8133333333333332,1.6666666666666665,1.0,0.4444444444444445,2.0,1.0,1.6666666666666667,0.6666666666666666,2.0,0.8888888888888888,2.0,0.0,0.6666666666666666,6.999999999999999,6.0,2.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,9.0,3.1111111111111107,14.0,5.0,9.333333333333334,0.3333333333333333,1.0,0.4444444444444445,1.0,0.0,0.3333333333333333,1.3333333333333333,4.0,1.7777777777777777,4.0,0.0,1.3333333333333333,3.0,6.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666666,4.0,1.5555555555555554,7.0,3.0,4.666666666666667,20.57,23.04,8.476666666666665,33.285,10.245,20.569999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5161570666666666,1.5484712,0.6882094222222221,1.5484712,0.0,0.5161570666666667,188.0,88.0,31.333333333333332,229.0,141.0,188.0,0.17857142857142858,0.07142857142857144,0.75,0.0,0.0,0.031880743083437246,0.011753029458533884,579.0
4.0,0.5291502622129182,0.44479601811386316,0.4072336009280796,0.40132602504149084,0.40011703329081433,15.8,22.0,5.12,25.0,3.0,16.0,46.400000000000006,87.0,35.519999999999996,88.0,1.0,88.0,33.021469,47.997045,11.197362800000004,54.938045,6.941,32.065,617.188,1182.47,360.7248,1519.0,336.53,388.36,8.200000000000001,15.0,6.24,16.0,1.0,16.0,3.2,2.0,0.6400000000000001,4.0,2.0,3.0,136.0,98.0,28.0,203.0,105.0,105.0,1.702,1.7600000000000002,0.7024,2.58,0.82,2.58,1.6,1.0,0.48000000000000004,2.0,1.0,2.0,1.6,4.0,1.9200000000000002,4.0,0.0,4.0,1.0,5.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000001,6.0,2.56,7.0,1.0,6.0,0.4,1.0,0.48000000000000004,1.0,0.0,0.0,0.8,2.0,0.9600000000000001,2.0,0.0,2.0,1.0,5.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.0,1.12,5.0,1.0,2.0,30.352267241379998,62.619080459799996,17.101759770127998,73.1066666667,10.4875862069,25.786875,0.8808,2.202,1.0569600000000001,2.202,0.0,2.202,6.2024137931E-5,3.10120689655E-4,9.92386206896E-5,3.10120689655E-4,0.0,0.0,163.0,159.0,74.4,229.0,70.0,70.0,0.38095238095238093,0.38095238095238093,0.23809523809523808,0.0,1.0,0.5390197137891665,0.21588104729400573,1713.0
3.0,0.6846531968814576,0.639653743364006,0.6263144593884458,0.6251473243490634,0.6250065596901787,15.75,44.0,18.4375,45.0,1.0,1.0,66.875,84.0,31.40625,92.0,8.0,92.0,35.39815,101.89756,42.9877625,102.9055,1.00794,1.00794,550.88125,2222.99,671.0890625,2237.0,14.01,14.01,2.25,8.0,1.6875,9.0,1.0,1.0,2.5,4.0,1.875,5.0,1.0,1.0,85.875,164.0,68.59375,195.0,31.0,31.0,1.8975,1.3299999999999998,0.4737500000000001,2.28,0.95,2.2,1.25,1.0,0.375,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,8.0,1.6875,9.0,1.0,1.0,0.75,1.0,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,0.4375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,3.0,0.0,1.0,19.396875,47.614999999999995,17.4165625,54.23,6.615,6.615,4.908125,7.853,3.6810937499999996,7.853,0.0,7.853,0.0,0.0,0.0,0.0,0.0,0.0,205.625,31.0,14.53125,225.0,194.0,194.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.35739496694406625,0.12363890861508789,1300.0
4.0,0.674199862463242,0.6424887831565413,0.636620896755145,0.6363779858054668,0.6363638675017719,10.0,18.0,3.8181818181818183,21.0,3.0,8.0,71.54545454545455,86.0,23.83471074380165,87.0,1.0,87.0,20.530930545454545,38.014911999999995,8.238298975206611,44.955912,6.941,15.9994,298.71727272727276,1759.2,310.44016528925624,1814.0,54.8,54.8,13.272727272727273,15.0,4.099173553719008,16.0,1.0,16.0,2.3636363636363633,2.0,0.5289256198347105,4.0,2.0,2.0,88.54545454545455,104.0,28.694214876033058,170.0,66.0,66.0,2.8,2.46,0.8145454545454546,3.44,0.98,3.44,1.9090909090909092,1.0,0.16528925619834706,2.0,1.0,2.0,3.090909090909091,4.0,1.15702479338843,4.0,0.0,4.0,0.09090909090909091,1.0,0.1652892561983471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090909090909092,5.0,1.1570247933884295,6.0,1.0,6.0,0.09090909090909091,1.0,0.1652892561983471,1.0,0.0,0.0,1.8181818181818181,3.0,0.6611570247933884,3.0,0.0,2.0,0.8181818181818182,9.0,1.487603305785124,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7272727272727275,8.0,1.2396694214876034,9.0,1.0,2.0,13.427619047609092,13.4652380952,5.501515151502479,22.5702380952,9.105,9.105,0.29545454545454547,1.625,0.48347107438016534,1.625,0.0,0.0,5.772727272727273E-7,6.35E-6,1.0495867768595042E-6,6.35E-6,0.0,0.0,46.45454545454545,227.0,60.01652892561984,229.0,2.0,12.0,0.375,0.6071428571428571,0.01785714285714286,0.0,1.0,0.7797297329475583,0.2574673020374683,2369.0
3.0,0.662401321106836,0.5887550428297939,0.5395136956137251,0.5213435812738831,0.5097931073016481,10.857142857142856,80.0,10.30612244897959,83.0,3.0,3.0,43.92857142857143,86.0,42.92857142857143,87.0,1.0,1.0,25.25455714285714,202.0394,26.246548979591836,208.9804,6.941,6.941,289.21642857142854,489.59999999999997,200.92836734693878,544.4,54.8,453.69,8.428571428571429,15.0,7.428571428571429,16.0,1.0,1.0,2.2857142857142856,4.0,0.5306122448979591,6.0,2.0,2.0,102.85714285714286,82.0,31.591836734693874,148.0,66.0,128.0,2.1085714285714285,2.46,1.1412244897959183,3.44,0.98,0.98,1.5,1.0,0.5,2.0,1.0,1.0,1.9285714285714284,4.0,1.9285714285714284,4.0,0.0,0.0,0.7142857142857142,10.0,1.3265306122448979,10.0,0.0,0.0,1.0,14.0,1.857142857142857,14.0,0.0,0.0,5.142857142857142,28.0,4.142857142857142,29.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0714285714285714,3.0,1.0714285714285714,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.0,0.5714285714285714,3.0,1.0,1.0,14.552380952364286,23.845000000000002,4.669183673455101,32.95,9.105,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5,217.0,108.5,229.0,12.0,229.0,0.2916666666666667,0.375,0.1388888888888889,0.19444444444444448,1.0,0.7797297329475583,0.37533505621387697,406.0
3.0,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,33.4,35.0,7.360000000000001,50.0,15.0,34.0,86.0,9.0,3.6,89.0,80.0,89.0,77.3127524,87.73623799999999,18.535596159999997,118.71,30.973762,78.96,460.876,187.77999999999997,57.430400000000006,505.08,317.3,494.0,15.4,2.0,0.72,16.0,14.0,16.0,4.0,2.0,0.4,5.0,3.0,4.0,121.2,32.0,7.120000000000002,139.0,107.0,120.0,2.36,0.5899999999999999,0.22799999999999992,2.55,1.96,2.55,2.0,0.0,0.0,2.0,2.0,2.0,3.4,2.0,0.72,4.0,2.0,4.0,8.0,10.0,3.2,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,11.0,3.36,16.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,0.72,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,0.72,4.0,2.0,2.0,26.72304761904,10.714761904799996,2.624780952383998,33.285,22.5702380952,25.92,0.8044,1.625,0.32824000000000003,1.625,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,37.0,139.0,41.6,141.0,2.0,14.0,0.14925373134328357,0.2537313432835821,0.5970149253731343,0.0,0.0,0.08334582100777932,0.028705410096003865,3232.0
3.0,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,19.666666666666664,37.0,15.555555555555554,45.0,8.0,8.0,75.66666666666666,40.0,15.111111111111114,87.0,47.0,87.0,43.301579999999994,86.90610000000001,36.40290666666666,102.9055,15.9994,15.9994,867.6999999999999,2695.2,1083.8666666666668,2750.0,54.8,54.8,13.0,11.0,4.0,16.0,5.0,16.0,3.0,3.0,1.3333333333333333,5.0,2.0,2.0,95.0,98.0,38.666666666666664,164.0,66.0,66.0,2.9399999999999995,1.8399999999999999,0.6666666666666667,3.44,1.6,3.44,1.6666666666666665,1.0,0.4444444444444445,2.0,1.0,2.0,2.6666666666666665,4.0,1.7777777777777777,4.0,0.0,4.0,2.0,8.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,4.0,0.8888888888888886,9.0,5.0,6.0,0.3333333333333333,1.0,0.4444444444444444,1.0,0.0,0.0,1.3333333333333333,2.0,0.8888888888888888,2.0,0.0,2.0,1.3333333333333333,6.0,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.3333333333333333,7.0,2.0,2.0,11.373333333333333,9.075,3.024444444444444,18.18,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666666,217.0,95.55555555555554,229.0,12.0,12.0,0.2631578947368421,0.42105263157894735,0.31578947368421056,0.0,1.0,0.5710436013209269,0.19644409253919826,1280.0
