formula_pretty,material_id,total,e_ij_max,track_id,index,crystal_system,point_group
Y3GaO6,mp-554722,"[[0.0, 0.0, 0.0, 0.0, 0.332, 0.0], [0.0, 0.0, 0.0, 0.197, 0.0, 0.0], [-0.076, -0.342, 0.383, 0.0, 0.0, 0.0]]",0.5190343208265267,822,0,Orthorhombic,mm2
CrN2,mp-1016069,"[[-1.618, -0.94, -0.867, 0.472, 0.913, 1.045], [1.794, 1.839, 1.536, -0.169, -1.054, -0.609], [-1.184, -1.356, -0.64, -0.192, -0.169, 0.074]]",4.368887730811405,823,0,Triclinic,1
Si2CN4,mp-30161,"[[0.0, 0.0, 0.0, 0.0, 0.038, 0.0], [0.0, 0.0, 0.0, -0.188, 0.0, 0.0], [0.155, 0.368, -0.147, 0.0, 0.0, 0.0]]",0.4255672132577884,824,0,Orthorhombic,mm2
TlSbWO6,mp-1216623,"[[-3.799, 0.527, -0.463, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.146], [0.0, 0.0, 0.0, 0.0, -0.309, 0.0]]",3.8628962436233985,825,0,Orthorhombic,mm2
SbSe3N2Cl7,mp-570693,"[[0.032, 0.154, -0.077, 0.121, -0.138, -0.108], [-0.054, -0.091, 0.017, -0.061, 0.078, 0.05], [-0.068, -0.111, 0.036, -0.058, 0.052, 0.024]]",0.34604172133083483,826,0,Triclinic,1
CSO,mp-28240,"[[0.0, 0.0, 0.0, 0.0, -0.005, -0.021], [-0.021, 0.021, 0.0, -0.005, 0.0, 0.0], [-0.136, -0.136, 0.015, 0.0, 0.0, 0.0]]",0.19332220622099877,827,0,Trigonal,3m
LiBiB2O5,mp-755256,"[[0.0, 0.0, 0.0, 3.054, 0.0, 1.015], [0.148, 0.126, 0.149, 0.0, -0.057, 0.0], [0.0, 0.0, 0.0, 6.245, 0.0, 3.275]]",7.736766762922573,828,0,Monoclinic,2
GaTeI7,mp-29541,"[[-0.196, 0.142, 0.047, 0.0, 0.057, 0.0], [0.0, 0.0, 0.0, -0.13, 0.0, 0.126], [0.281, -0.239, -0.193, 0.0, -0.068, 0.0]]",0.48775588213855137,829,0,Monoclinic,m
Mn(PO3)3,mp-504351,"[[0.298, -0.247, -0.007, 0.0, -0.019, 0.0], [0.0, 0.0, 0.0, -0.093, 0.0, -0.063], [0.011, -0.012, -0.002, 0.0, -0.012, 0.0]]",0.3879953683426741,830,0,Monoclinic,m
Li2FeSiO4,mp-18968,"[[0.0, 0.0, 0.0, 0.0, -0.246, 0.0], [0.0, 0.0, 0.0, -0.39, 0.0, 0.0], [-0.542, -0.531, 0.975, 0.0, 0.0, 0.0]]",1.2352789746854755,831,0,Orthorhombic,mm2
SiOs,mp-2488,"[[0.0, 0.0, 0.0, 1.338, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.338, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.338]]",1.3380699999999999,832,0,Cubic,23
Na4CoO3,mp-18762,"[[1.178, -0.362, -0.135, 0.0, 0.013, 0.0], [0.0, 0.0, 0.0, -0.199, 0.0, 0.397], [-0.098, 0.01, -0.356, 0.0, -0.026, 0.0]]",1.241128878992139,833,0,Monoclinic,m
ReNCl4,mp-568100,"[[-0.382, 0.161, 0.161, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.008, -0.099], [0.0, 0.0, 0.0, 0.0, -0.099, 0.008]]",0.44404819231700515,834,0,Tetragonal,4
SbIrS,mp-8630,"[[0.0, 0.0, 0.0, -0.012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.012, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.012]]",0.011769999999999989,835,0,Cubic,23
Na2MoSeO6,mp-557923,"[[0.0, 0.0, 0.0, 0.304, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.304, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.304]]",0.30404000000000003,836,0,Cubic,23
Li6CrCoP2(CO7)2,mp-757130,"[[1.202, 0.264, -0.242, 0.0, 0.533, 0.0], [0.0, 0.0, 0.0, -0.848, 0.0, 0.628], [-0.933, -0.187, -0.048, 0.0, -0.77, 0.0]]",1.8056343952414247,837,0,Monoclinic,m
SiO2,mp-600059,"[[0.0, 0.024, -0.024, -0.026, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.05, 0.009], [0.0, 0.0, 0.0, 0.0, -0.009, -0.05]]",0.051098178538965554,838,0,Tetragonal,-4
C(ClF)2,mp-22966,"[[0.0, 0.0, 0.0, 0.0, 0.024, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.044, -0.043, -0.033, 0.0, 0.0, 0.0]]",0.06992557448108712,839,0,Orthorhombic,mm2
Sn3As4,mp-570377,"[[0.0, 0.0, 0.0, 0.304, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.304, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.304]]",0.3042433333333335,840,0,Cubic,-43m
AlAsO4,mp-7849,"[[0.0, 0.0, 0.0, 0.04, 0.085, 0.0], [0.0, 0.0, 0.0, -0.085, 0.04, 0.0], [0.152, -0.152, 0.0, 0.0, 0.0, 0.222]]",0.3083472484490773,841,0,Tetragonal,-4
PH6NO4,mp-23934,"[[0.0, 0.0, 0.0, 0.056, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.068, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.002]]",0.06824,842,0,Orthorhombic,222
W(ClO)2,mp-32539,"[[5.715, -0.077, -0.722, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.001], [0.0, 0.0, 0.0, 0.0, 0.096, 0.0]]",5.7610374457123585,843,0,Orthorhombic,mm2
AlInSe3,mp-862787,"[[0.0, 0.0, 0.0, -0.003, 0.033, 0.0], [0.0, 0.0, 0.0, 0.033, 0.003, 0.0], [0.015, 0.015, -0.099, 0.0, 0.0, 0.0]]",0.10137398236233988,844,0,Hexagonal,6
P4WO12,mp-757191,"[[0.0, 0.0, 0.0, -0.002, 0.0, 0.118], [0.049, 0.09, 0.0, 0.0, -0.091, 0.0], [0.0, 0.0, 0.0, 0.009, 0.0, -0.053]]",0.13653046180248574,845,0,Monoclinic,2
LiSn(PO3)3,mp-757838,"[[0.0, 0.0, 0.0, 0.252, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.384, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.091]]",0.38424,846,0,Orthorhombic,222
GaH3NF3,mp-643759,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.386], [0.162, 0.751, 0.215, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.596, 0.0, 0.0]]",0.7982160047255377,847,0,Orthorhombic,mm2
Yb(SmS2)2,mp-675677,"[[0.0, 0.0, 0.0, 0.34, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.302]]",0.33980000000000005,848,0,Tetragonal,-42m
La5TlSe8,mp-37829,"[[0.0, 0.006, -0.006, -0.261, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.285, 0.083], [0.0, 0.0, 0.0, 0.0, -0.083, -0.285]]",0.2968077966259002,849,0,Tetragonal,-4
Li2MnSi3O8,mp-753994,"[[-0.691, -0.388, -0.326, 0.095, -0.019, -0.037], [-0.221, -0.511, -0.054, 0.155, 0.049, -0.211], [0.002, 0.234, 0.305, -0.04, 0.037, 0.242]]",1.040224969369767,850,0,Triclinic,1
Zn(HO)2,mp-625830,"[[0.0, 0.0, 0.0, -0.177, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.165, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.216]]",0.21613,851,0,Orthorhombic,222
CuPO4,mp-540284,"[[0.0, -0.039, 0.039, 0.053, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.06, 0.557], [0.0, 0.0, 0.0, 0.0, -0.557, -0.06]]",0.5605175424551849,852,0,Tetragonal,-4
Zn2Sn3O8,mp-1042514,"[[0.0, 0.0, 0.0, 0.0, -0.188, 0.0], [0.0, 0.0, 0.0, -0.188, 0.0, 0.0], [-0.16, -0.16, -0.023, 0.0, 0.0, 0.0]]",0.22776075408200191,853,0,Hexagonal,6mm
InP,mp-20351,"[[0.0, 0.0, 0.0, -0.126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.126, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.126]]",0.12573658352995498,854,0,Cubic,-43m
Na3W2N5,mp-1029565,"[[4.096, 3.036, 3.036, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.427, -0.084], [0.0, 0.0, 0.0, 0.0, -0.084, -0.427]]",5.934497617204004,855,0,Tetragonal,4
MgV2O4,mp-1048900,"[[0.0, 0.0, 0.0, 0.0, 0.032, 0.16], [0.16, -0.16, 0.0, 0.032, 0.0, 0.0], [-0.05, -0.05, -0.22, 0.0, 0.0, 0.0]]",0.2308820952347791,856,0,Trigonal,3m
ZnTe,mp-571195,"[[0.0, 0.0, 0.0, 0.0, -0.083, -0.115], [-0.115, 0.115, 0.0, -0.084, 0.0, 0.0], [-0.072, -0.072, 0.145, 0.0, 0.0, 0.0]]",0.1833198052692068,857,0,Trigonal,3
Li10Ge(PO6)2,mp-696130,"[[0.0, 0.0, 0.0, 0.0, 0.343, 0.0], [0.0, 0.0, 0.0, 0.343, 0.0, 0.0], [-0.343, -0.343, -0.156, 0.0, 0.0, 0.0]]",0.5102522359578642,858,0,Tetragonal,4mm
SiO2,mp-557930,"[[0.0, 0.0, 0.0, -0.002, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.039, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.039]]",0.039015000000000015,859,0,Tetragonal,-42m
Li2NbFe3O8,mp-760364,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1.4117215787571672e-22,860,0,Cubic,432
Li3VBO5,mp-768849,"[[0.0, 0.0, 0.0, 0.0, 0.21, 0.0], [0.0, 0.0, 0.0, 0.19, 0.0, 0.0], [0.125, 0.545, -1.143, 0.0, 0.0, 0.0]]",1.2720192272917887,861,0,Orthorhombic,mm2
Na8Al6Si6CO27,mp-39823,"[[-0.015, 0.015, 0.0, 0.011, -0.104, 0.3], [0.3, -0.3, 0.0, -0.104, -0.011, 0.015], [0.073, 0.073, 0.581, 0.0, 0.0, 0.0]]",0.5900278073108081,862,0,Trigonal,3
Na10SrSn12,mp-30253,"[[0.0, 0.0, 0.0, -0.041, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.041, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.041]]",0.041290330997737185,863,0,Cubic,-43m
Ge3Os2,mp-510032,"[[0.0, 0.0, 0.0, 0.0, 0.494, 0.0], [0.0, 0.0, 0.0, -0.494, 0.0, 0.0], [0.043, -0.043, 0.0, 0.0, 0.0, 0.0]]",0.49373999999999996,864,0,Tetragonal,-42m
Li2S,mp-32899,"[[0.0, 0.0, 0.0, 0.0, -0.06, -0.289], [-0.289, 0.289, 0.0, -0.06, 0.0, 0.0], [0.02, 0.02, -0.411, 0.0, 0.0, 0.0]]",0.41247375075873177,865,0,Trigonal,3m
KNO3,mp-675625,"[[-0.052, -0.04, -0.023, -0.008, -0.039, 0.025], [-0.067, 0.076, -0.048, 0.007, -0.055, -0.031], [-0.067, -0.045, 0.076, -0.068, -0.009, 0.082]]",0.1656281607777756,866,0,Triclinic,1
TlCo(CO)4,mp-18789,"[[0.0, 0.0, 0.0, -0.065, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.065, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.065]]",0.06467333333333335,867,0,Cubic,23
K2PbO3,mp-22756,"[[0.0, 0.0, 0.0, 0.0, -0.204, 0.0], [0.0, 0.0, 0.0, 0.561, 0.0, 0.0], [-0.374, 0.405, 0.297, 0.0, 0.0, 0.0]]",0.6262806735003086,868,0,Orthorhombic,mm2
H8W3Se(NO6)2,mp-25729,"[[0.0, 0.0, 0.0, 0.0, 0.923, 0.0], [0.0, 0.0, 0.0, 0.923, 0.0, 0.0], [-0.045, -0.045, 0.592, 0.0, 0.0, 0.0]]",0.9230450471426311,869,0,Hexagonal,6mm
Sr4Al6SeO12,mp-1208447,"[[0.0, 0.0, 0.0, -0.531, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.531, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.531]]",0.53092,870,0,Cubic,-43m
PH6NO4,mp-757388,"[[0.0, 0.0, 0.0, -0.942, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.088, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.094]]",0.9423599999999999,871,0,Orthorhombic,222
Rb2CrBrCl3,mp-1219758,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.035], [0.0, -0.165, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.035, 0.0, 0.0]]",0.1647415517280597,872,0,Orthorhombic,mm2
K3Ta3Si2O13,mp-16855,"[[-0.75, 0.75, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.75], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1.0603737784584062,873,0,Hexagonal,-6m2
VPH7N2O5,mp-758131,"[[0.0, 0.0, 0.0, 0.012, 0.0, -0.127], [-0.224, -0.237, -0.331, 0.0, 0.073, 0.0], [0.0, 0.0, 0.0, -0.186, 0.0, 0.0]]",0.47033962101868476,874,0,Monoclinic,2
LiTeO3,mp-755231,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.593], [-0.183, 1.417, 1.355, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.979, 0.0, 0.0]]",1.9687410793194722,875,0,Orthorhombic,mm2
Na10CaSn12,mp-30252,"[[0.0, 0.0, 0.0, 0.155, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.155, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.155]]",0.15495582403611358,876,0,Cubic,-43m
GeO2,mp-223,"[[0.176, -0.176, 0.0, 0.165, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.165, -0.176], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.29879406465651653,877,0,Trigonal,32
TaIn3O7,mp-752535,"[[0.0, 0.0, 0.0, -0.065, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.274, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.05]]",0.27391000000000004,878,0,Orthorhombic,222
H3NO,mp-626543,"[[1.027, -0.362, 0.519, -0.145, 0.114, -0.166], [-0.321, 0.226, -0.114, 0.106, 0.009, 0.079], [0.377, 0.04, 0.278, -0.052, 0.026, -0.07]]",1.368586105230438,879,0,Triclinic,1
Li2MnF5,mp-779165,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13, 0.0, 0.0], [-0.01, 0.083, 0.123, 0.0, 0.0, 0.0]]",0.14913023871770606,880,0,Orthorhombic,mm2
Li4MnV2WO12,mp-755727,"[[-0.13, 0.128, 0.223, 0.165, 0.634, -4.427], [-2.332, -4.372, 0.829, 1.644, 0.119, -0.333], [-0.762, 0.368, 5.496, -0.82, -0.033, 0.056]]",5.817303500954359,881,0,Triclinic,1
MgCl2,mp-570922,"[[0.0, 0.0, 0.0, 0.0, -0.07, 0.0], [0.0, 0.0, 0.0, 0.07, 0.0, 0.0], [-0.168, 0.168, 0.0, 0.0, 0.0, 0.0]]",0.23753130993618504,882,0,Tetragonal,-42m
KLiZn3O4,mp-1223469,"[[0.222, -0.149, 0.26, 0.0, 0.156, 0.0], [0.0, 0.0, 0.0, 0.069, 0.0, -0.063], [0.725, 0.208, -0.077, 0.0, 0.443, 0.0]]",0.9054055548399602,883,0,Monoclinic,m
BN,mp-344,"[[0.392, -0.322, 0.034, 0.0, 0.05, 0.0], [0.0, 0.0, 0.0, 0.095, 0.0, -0.668], [0.069, 0.006, -0.477, 0.0, -0.067, 0.0]]",0.6747176529754598,884,0,Monoclinic,m
Li5(FeO2)4,mp-754802,"[[0.0, 0.0, 0.0, 0.0, 0.251, -0.403], [-0.403, 0.403, 0.0, 0.251, 0.0, 0.0], [0.007, 0.007, 0.639, 0.0, 0.0, 0.0]]",0.639561963847132,885,0,Trigonal,3m
Rb2V3O8,mp-510519,"[[-0.663, -0.19, -0.19, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.343], [0.0, 0.0, 0.0, 0.0, -0.343, 0.0]]",0.7149878941632507,886,0,Tetragonal,4mm
SiO2,mp-556880,"[[0.153, 0.072, 0.2, 0.007, -0.041, -0.014], [0.014, -0.016, 0.052, -0.054, -0.009, 0.028], [0.051, -0.041, -0.053, 0.025, 0.036, -0.052]]",0.2702076873393424,887,0,Triclinic,1
TaRhO4,mp-760402,"[[-0.651, -0.307, -0.307, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.54], [0.0, 0.0, 0.0, 0.0, 0.54, 0.0]]",0.782206555201374,888,0,Tetragonal,4mm
BaLiLaTeO6,mp-40189,"[[0.0, 0.0, 0.0, -0.057, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.057]]",0.05662999999999999,889,0,Cubic,-43m
RbLiCrO4,mp-18741,"[[-0.194, 0.194, 0.0, 0.0, 0.032, 0.0], [0.0, 0.0, 0.0, 0.032, 0.0, 0.194], [0.108, 0.108, 0.013, 0.0, 0.0, 0.0]]",0.2765631710444099,890,0,Trigonal,3m
Pr2SbO5F,mp-554138,"[[0.0, 0.0, 0.0, 0.047, 0.0, -0.047], [-0.083, -0.203, 0.023, 0.0, 0.028, 0.0], [0.0, 0.0, 0.0, 0.39, 0.0, -0.202]]",0.44399262088347197,891,0,Monoclinic,2
KP(HO2)2,mp-604119,"[[0.0, 0.0, 0.0, -0.052, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.025, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.149]]",0.14927,892,0,Orthorhombic,222
HIO3,mp-23963,"[[0.0, 0.0, 0.0, -0.379, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.413, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.486]]",0.48633,893,0,Orthorhombic,222
B2O3,mp-717,"[[0.0, 0.0, 0.0, 0.0, -0.197, 0.0], [0.0, 0.0, 0.0, -0.495, 0.0, 0.0], [0.613, 0.084, -0.796, 0.0, 0.0, 0.0]]",1.0083629887099188,894,0,Orthorhombic,mm2
Li5FeO3F2,mp-755038,"[[0.033, -0.321, -0.136, 0.0, -0.876, 0.0], [0.0, 0.0, 0.0, -0.04, 0.0, 0.015], [-0.86, 0.58, -0.476, 0.0, 0.06, 0.0]]",1.178155482014393,895,0,Monoclinic,m
As(CN)3,mp-623837,"[[0.0, 0.0, 0.0, -0.049, 0.0, 0.267], [0.324, -0.061, -0.271, 0.0, 0.013, 0.0], [0.0, 0.0, 0.0, -0.365, 0.0, -0.055]]",0.42701963168089735,896,0,Monoclinic,2
NaLiCdS2,mp-1220967,"[[0.0, 0.0, 0.0, 0.0, 0.434, 0.272], [0.272, -0.272, 0.0, 0.434, 0.0, 0.0], [0.593, 0.593, -0.232, 0.0, 0.0, 0.0]]",0.869842243087502,897,0,Trigonal,3m
Na(GeP)3,mp-1104707,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.164], [0.361, -0.406, -0.199, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.425, 0.0, 0.0]]",0.5786743402813019,898,0,Orthorhombic,mm2
LiGeBO4,mp-8873,"[[0.0, 0.0, 0.0, -0.157, 0.135, 0.0], [0.0, 0.0, 0.0, -0.135, -0.157, 0.0], [0.131, -0.131, 0.0, 0.0, 0.0, -0.496]]",0.5292870571816394,899,0,Tetragonal,-4
KSb(PS3)2,mp-556609,"[[0.0, 0.0, 0.0, 0.016, 0.0, -0.096], [-0.05, -0.313, -0.327, 0.0, -0.071, 0.0], [0.0, 0.0, 0.0, -0.398, 0.0, -0.057]]",0.4610497009027948,900,0,Monoclinic,2
GaAs,mp-8883,"[[0.0, 0.0, 0.0, 0.0, 0.441, 0.0], [0.0, 0.0, 0.0, 0.441, 0.0, 0.0], [0.068, 0.068, -0.506, 0.0, 0.0, 0.0]]",0.5154393675302658,901,0,Hexagonal,6mm
Al5CuSe8,mp-37405,"[[0.0, 0.0, 0.0, -0.069, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.069, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.069]]",0.06857999999999992,902,0,Cubic,-43m
SiC,mp-11714,"[[0.0, 0.0, 0.0, 0.0, -0.064, 0.0], [0.0, 0.0, 0.0, -0.064, 0.0, 0.0], [0.011, 0.011, -0.062, 0.0, 0.0, 0.0]]",0.06423169544702993,903,0,Hexagonal,6mm
TlGeF3,mp-998712,"[[1.009, 0.239, 0.299, 0.114, 0.095, 0.186], [-0.055, 0.073, -0.278, -0.079, 0.018, 0.162], [-0.192, -0.368, -0.184, -0.159, 0.012, 0.048]]",1.1570181275337608,904,0,Triclinic,1
KZrTl2OF5,mp-40204,"[[0.0, 0.0, 0.0, 0.0, -1.989, 0.0], [0.0, 0.0, 0.0, -1.989, 0.0, 0.0], [-0.37, -0.37, 0.366, 0.0, 0.0, 0.0]]",1.9890850000000004,905,0,Tetragonal,4mm
GaB3N4,mp-1019740,"[[0.0, 0.0, 0.0, -0.781, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.781, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.781]]",0.7806899999999999,906,0,Cubic,-43m
SnS,mp-8781,"[[-1.821, 0.012, -0.17, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.271], [0.0, 0.0, 0.0, 0.0, -0.236, 0.0]]",1.8294066478779398,907,0,Orthorhombic,mm2
Si2H6Se,mp-29310,"[[0.0, 0.0, 0.0, 0.01, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.01, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.010309999999999998,908,0,Tetragonal,422
TlNO2,mp-4453,"[[0.232, -0.232, 0.0, 0.074, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.074, -0.232], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.3359685385451638,909,0,Trigonal,32
TaSbRu,mp-31454,"[[0.0, 0.0, 0.0, 1.125, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.125, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.125]]",1.1251532211019457,910,0,Cubic,-43m
Mn4OF8,mp-754014,"[[-0.178, -0.041, 0.137, 0.0, -0.01, 0.0], [0.0, 0.0, 0.0, -0.149, 0.0, 0.095], [0.015, 0.07, 0.218, 0.0, -0.223, 0.0]]",0.3378446111807954,911,0,Monoclinic,m
Li3GaGeO5,mp-17685,"[[0.0, 0.0, 0.0, 0.0, 0.203, 0.0], [0.0, 0.0, 0.0, 0.206, 0.0, 0.0], [0.305, 0.347, -0.877, 0.0, 0.0, 0.0]]",0.9913932907277516,912,0,Orthorhombic,mm2
Li3Fe2(SiO4)2,mp-752644,"[[-0.926, 0.301, 0.299, -0.04, -0.033, -0.046], [-0.044, 0.009, -0.083, -0.094, -0.127, 0.227], [0.06, 0.035, -0.019, -0.107, 0.038, -0.012]]",1.0224155096307197,913,0,Triclinic,1
Zn(InTe2)2,mp-20832,"[[0.0, 0.0, 0.0, -0.089, -0.052, 0.0], [0.0, 0.0, 0.0, 0.052, -0.089, 0.0], [-0.037, 0.037, 0.0, 0.0, 0.0, -0.086]]",0.10317566694720229,914,0,Tetragonal,-4
TaCu3S4,mp-10748,"[[0.0, 0.0, 0.0, 0.042, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.042, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.042]]",0.04197666666666669,915,0,Cubic,-43m
Li8TeN2,mp-1190809,"[[0.0, 0.0, 0.0, 0.0, 0.4, 0.0], [0.0, 0.0, 0.0, 0.4, 0.0, 0.0], [0.123, 0.123, 0.041, 0.0, 0.0, 0.0]]",0.3996250000000204,916,0,Tetragonal,4mm
SiO2,mp-557118,"[[0.0, 0.0, 0.0, -0.036, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.143, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.074]]",0.1433920640140151,917,0,Orthorhombic,222
CuH4Pb2(ClO2)2,mp-643378,"[[-0.022, 0.028, 0.028, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.166], [0.0, 0.0, 0.0, 0.0, 0.166, 0.0]]",0.16553500000000002,918,0,Tetragonal,4mm
KNbO3,mp-7375,"[[0.0, 0.0, 0.0, 0.0, -4.642, -2.707], [-2.707, 2.707, 0.0, -4.642, 0.0, 0.0], [-2.09, -2.09, -2.939, 0.0, 0.0, 0.0]]",6.016268867731634,919,0,Trigonal,3m
CaZnSO,mp-7204,"[[0.0, 0.0, 0.0, 0.0, 0.614, 0.0], [0.0, 0.0, 0.0, 0.614, 0.0, 0.0], [0.786, 0.786, -0.157, 0.0, 0.0, 0.0]]",1.1223945260914399,920,0,Hexagonal,6mm
Li5Cu(PO4)2,mp-26311,"[[-0.044, 0.023, -0.081, 0.0, -0.076, 0.0], [0.0, 0.0, 0.0, 0.043, 0.0, 0.074], [-0.091, -0.138, 0.111, 0.0, 0.13, 0.0]]",0.25164762640443955,921,0,Monoclinic,m
Tb2Ti2O7,mp-769953,"[[0.0, 0.0, 0.0, -0.126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.126, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.126165,922,0,Tetragonal,422
FePO4,mp-19752,"[[0.0, 0.0, 0.0, -0.2, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.19966499999999998,923,0,Hexagonal,622
S(OF)2,mp-8537,"[[0.0, 0.0, 0.0, 0.027, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.027, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0266,924,0,Tetragonal,422
Hg3AsSe4I,mp-570084,"[[0.0, 0.0, 0.0, 0.0, 0.239, 0.0], [0.0, 0.0, 0.0, 0.239, 0.0, 0.0], [-0.044, -0.044, -0.301, 0.0, 0.0, 0.0]]",0.30703066475516755,925,0,Hexagonal,6mm
Rb6CdO4,mp-1209286,"[[0.0, 0.0, 0.0, 0.0, 0.018, 0.0], [0.0, 0.0, 0.0, 0.018, 0.0, 0.0], [-0.033, -0.033, 0.08, 0.0, 0.0, 0.0]]",0.09276594418211916,926,0,Hexagonal,6mm
KTa(BO3)2,mp-555150,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.089], [0.836, -0.291, 0.178, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.016, 0.0, 0.0]]",0.9031950261709815,927,0,Orthorhombic,mm2
